rooms,area,living_area,kitchen_area,floor,total_floors,price_usd,price_per_m2,house_type,ceiling_height,condition,parking,furniture,district,latitude,longitude,null_counts,has_window_grills,security_high,bathroom_count,bathroom_type,balcony_type,wooden_floor,floor_relative,living_ratio,kitchen_ratio,building_age,building_stage
1,44.7,31.870747392539656,9.131702281721864,6.0,21.0,43209,966,monolithic,2.7,new,no_parking,partially_furnished,Almaty,51.112812,71.537221,3,0,0,1,separate,balcony,1,0.2857142857142857,0.7129921116899252,0.2042886416492587,6,0
4,92.8,66.16566796482505,18.957985945051206,4.0,9.0,108074,1164,monolithic,2.85,unknown,private_parking,unfurnished,Yesil,51.088226035665,71.481973775183,4,0,0,2,multiple,loggia,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,3,0
2,37.0,26.380708132527232,10.0,3.0,12.0,59932,1619,brick,3.0,new,no_parking,unknown,Nura,51.125001169366,71.378810104963,7,0,0,1,unknown,unknown,0,0.25,0.7129921116899252,0.2702702702702703,1,0
1,46.6,33.225432404750514,9.519850700855455,6.0,22.0,56984,1222,monolithic,2.7,unknown,private_parking,unknown,Yesil,51.111157477643,71.418037456209,8,0,0,1,unknown,unknown,0,0.2727272727272727,0.7129921116899252,0.2042886416492587,9,0
2,37.0,26.380708132527232,10.0,9.0,12.0,51087,1380,brick,3.0,new,no_parking,unknown,Saryshyk,51.105688453504,71.511483235037,5,0,0,1,combined,loggia,0,0.75,0.7129921116899252,0.2702702702702703,2,0
2,39.0,27.80669235590708,7.967257024321089,17.0,18.0,64647,1657,monolithic,3.0,new,private_parking,fully_furnished,Nura,51.121419840055,71.380648261721,3,0,0,1,combined,loggia,0,0.9444444444444444,0.7129921116899252,0.2042886416492587,1,0
2,42.0,29.945668690976856,8.580122949268866,5.0,16.0,56002,1333,monolithic,3.0,new,private_parking,fully_furnished,Nura,51.141687547843,71.359992027228,4,0,0,1,combined,balcony,0,0.3125,0.7129921116899252,0.2042886416492587,1,0
3,80.0,57.03936893519401,16.343091331940695,4.0,10.0,80564,1007,brick,2.7,new,no_parking,partially_furnished,Saryshyk,51.125556,71.500498,3,0,0,1,separate,balcony,0,0.4,0.7129921116899252,0.2042886416492587,9,0
1,34.33,24.47701919431513,7.013229067819051,4.0,14.0,44212,1287,monolithic,2.65,rough,private_parking,unknown,Nura,51.107729,71.390688,7,0,0,1,unknown,unknown,0,0.2857142857142857,0.7129921116899252,0.2042886416492587,1,0
2,65.0,46.34448725984514,10.0,9.0,9.0,52072,801,monolithic,3.0,unknown,no_parking,unknown,Saryshyk,51.116496381077,71.517164388025,6,0,0,1,combined,unknown,0,1.0,0.7129921116899252,0.15384615384615385,2,0
3,100.0,71.29921116899251,20.42886416492587,9.0,12.0,94319,943,monolithic,2.7,new,no_parking,partially_furnished,Nura,51.131316913144,71.365014704583,4,0,0,1,separate,balcony,0,0.75,0.7129921116899252,0.2042886416492587,12,0
3,78.0,55.61338471181416,14.0,8.0,12.0,84494,1083,monolithic,2.7,new,public_parking,fully_furnished,Saryarka,51.173276,71.36911,1,0,0,2,multiple,balcony,0,0.6666666666666666,0.7129921116899252,0.1794871794871795,6,0
1,39.96,28.49116478312941,12.21,5.0,9.0,31439,786,monolithic,2.8,rough,private_parking,unfurnished,Nura,51.151009,71.350093,3,0,0,1,combined,unknown,0,0.5555555555555556,0.7129921116899252,0.3055555555555556,0,1
2,65.5,46.700983315690095,15.7,4.0,9.0,98249,1499,monolithic,3.0,rough,private_parking,unknown,Yesil,51.106568332403,71.444545933602,3,0,1,2,multiple,loggia,0,0.4444444444444444,0.7129921116899252,0.2396946564885496,1,0
1,40.0,28.519684467597006,8.171545665970347,2.0,9.0,42247,1056,monolithic,2.7,unknown,no_parking,unknown,Nura,51.146655318142,71.368853546443,7,0,0,1,combined,loggia,0,0.2222222222222222,0.7129921116899252,0.2042886416492587,8,0
3,108.7,77.50224254069487,22.20617534727442,-1.0,-1.0,231868,2133,monolithic,3.3,unknown,private_parking,fully_furnished,Yesil,51.133088154234,71.386474370847,5,0,0,2,multiple,loggia,0,1.0,0.7129921116899252,0.2042886416492587,3,0
2,63.0,44.91850303646528,13.5,4.0,9.0,93336,1481,monolithic,3.0,new,private_parking,fully_furnished,Nura,51.119760293542,71.39134002626,1,0,0,1,combined,loggia,0,0.4444444444444444,0.7129921116899252,0.21428571428571427,3,0
1,39.0,27.80669235590708,9.0,16.0,16.0,45194,1158,monolithic,3.0,unknown,private_parking,unknown,Nura,51.132755778351,71.357229208106,7,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.23076923076923078,1,0
2,68.0,48.48346359491491,13.891627632149591,22.0,25.0,63861,939,unknown,2.7,unknown,private_parking,fully_furnished,Saryarka,51.175551,71.436879,5,0,0,1,separate,loggia,0,0.88,0.7129921116899252,0.2042886416492587,7,0
3,58.42,41.652999164925426,11.934542445149694,12.0,12.0,67791,1160,monolithic,3.0,rough,private_parking,unfurnished,Almaty,51.115132592837,71.46616253697,4,0,1,1,unknown,balcony,0,1.0,0.7129921116899252,0.2042886416492587,1,0
2,67.0,47.77047148322499,10.17,6.0,12.0,108074,1613,monolithic,3.0,new,private_parking,unfurnished,Nura,51.132720109861,71.384153365871,1,0,1,1,combined,loggia,0,0.5,0.7129921116899252,0.1517910447761194,1,0
1,41.0,29.23267657928693,10.0,-1.0,-1.0,54037,1317,brick,3.0,new,private_parking,unknown,Saryshyk,51.114336503344,71.494154894978,8,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.24390243902439024,1,0
1,35.0,24.95472390914738,10.0,-1.0,-1.0,57967,1656,monolithic,3.0,unknown,private_parking,fully_furnished,Almaty,51.115312860178,71.486890185904,4,0,0,1,combined,loggia,0,1.0,0.7129921116899252,0.2857142857142857,6,0
2,40.0,28.519684467597006,8.171545665970347,4.0,5.0,39299,982,brick,2.7,unknown,private_parking,fully_furnished,Yesil,51.076166320492,71.43144624571,3,0,0,1,combined,loggia,0,0.8,0.7129921116899252,0.2042886416492587,8,0
1,36.0,25.667716020837304,7.354391099373313,5.0,10.0,54037,1501,brick,3.0,unknown,private_parking,unknown,Yesil,51.10488383189,71.439011881612,8,0,0,1,unknown,unknown,0,0.5,0.7129921116899252,0.2042886416492587,6,0
1,41.6,29.660471846300887,11.9,7.0,14.0,62879,1511,monolithic,3.0,new,private_parking,unfurnished,Yesil,51.078437,71.424446,2,0,0,1,unknown,balcony,0,0.5,0.7129921116899252,0.2860576923076923,2,0
2,42.0,29.945668690976856,8.580122949268866,8.0,9.0,76634,1824,brick,3.0,new,private_parking,fully_furnished,Yesil,51.07084756482,71.42356205403,3,0,0,1,combined,balcony,0,0.8888888888888888,0.7129921116899252,0.2042886416492587,1,0
1,40.2,28.662282889934993,8.2124033943002,2.0,24.0,58949,1466,monolithic,2.7,new,no_parking,unknown,Almaty,51.119846,71.476046,9,0,0,1,unknown,unknown,0,0.08333333333333333,0.7129921116899252,0.2042886416492587,10,0
3,71.7,51.12153440816763,14.64749560625185,8.0,18.0,57967,808,monolithic,2.7,unknown,private_parking,unknown,Almaty,51.13836375035,71.470177453009,8,0,0,1,unknown,unknown,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,13,0
3,81.5,58.1088571027289,11.7,6.0,9.0,68774,843,other,2.7,unknown,no_parking,partially_furnished,Almaty,51.12958,71.554675,4,0,0,1,separate,loggia,0,0.6666666666666666,0.7129921116899252,0.14355828220858896,5,0
3,92.0,65.59527427547312,12.0,6.0,16.0,151107,1642,monolithic,3.0,unknown,private_parking,fully_furnished,Saryarka,51.161018861654,71.428675069495,2,0,1,2,multiple,multiple,0,0.375,0.7129921116899252,0.13043478260869565,20,0
1,34.0,24.241731797457454,7.0,12.0,18.0,49124,1444,monolithic,2.7,new,private_parking,fully_furnished,Yesil,51.136704695207,71.42710117754,4,0,0,1,unknown,unknown,0,0.6666666666666666,0.7129921116899252,0.20588235294117646,16,0
2,89.0,63.45629794040334,18.181689106784024,2.0,12.0,125758,1413,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.126185821278,71.420313989575,8,0,0,1,unknown,unknown,0,0.16666666666666666,0.7129921116899252,0.2042886416492587,6,0
2,75.0,53.474408376744385,17.0,6.0,8.0,115932,1545,brick,3.0,unknown,private_parking,fully_furnished,Yesil,44.825368,65.528067,2,0,1,1,separate,balcony,0,0.75,0.7129921116899252,0.22666666666666666,8,0
3,135.0,96.25393507813989,23.0,6.0,17.0,98249,727,brick,3.0,unknown,private_parking,unknown,Almaty,51.168056835709,71.445501130074,4,0,0,1,separate,loggia,0,0.35294117647058826,0.7129921116899252,0.17037037037037037,19,0
3,83.0,59.17834527026379,9.0,11.0,18.0,98249,1183,monolithic,2.7,good,private_parking,fully_furnished,Saryarka,51.163183,71.40577,2,0,0,1,separate,loggia,0,0.6111111111111112,0.7129921116899252,0.10843373493975904,5,0
1,39.0,27.80669235590708,7.967257024321089,1.0,8.0,41264,1058,brick,2.7,good,private_parking,fully_furnished,Almaty,51.121972831897,71.503173235571,2,0,0,1,combined,loggia,0,0.125,0.7129921116899252,0.2042886416492587,6,0
1,47.0,33.51062924942648,13.2,9.0,16.0,46177,982,brick,2.7,unknown,private_parking,partially_furnished,Yesil,51.135030202693,71.367411892901,3,0,0,1,combined,loggia,0,0.5625,0.712992111689925,0.2808510638297872,13,0
1,38.3,27.30759787772413,10.0,9.0,12.0,46963,1226,unknown,3.0,unknown,no_parking,fully_furnished,Nura,51.154585035543,71.363483716803,4,0,0,1,combined,balcony,0,0.75,0.7129921116899252,0.26109660574412535,3,0
2,56.4,40.21275509931178,10.8,12.0,12.0,86459,1532,brick,3.0,rough,private_parking,unknown,Yesil,51.102191021356,71.44137229129,6,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.1914893617021277,0,1
1,41.0,29.23267657928693,8.375834307619607,4.0,8.0,55019,1341,monolithic,2.7,unknown,private_parking,unknown,Yesil,51.094976621264,71.441366343172,7,0,0,1,unknown,loggia,0,0.5,0.7129921116899252,0.20428864164925872,9,0
2,46.0,32.79763713773656,9.3972775158659,11.0,16.0,80564,1751,monolithic,3.0,unknown,private_parking,unknown,Nura,51.110890852301,71.39771461465,8,0,0,1,unknown,unknown,0,0.6875,0.7129921116899252,0.2042886416492587,2,0
1,31.2,22.245353884725663,4.8,5.0,5.0,26330,843,brick,2.7,new,public_parking,fully_furnished,Saryarka,51.186781,71.420099,1,0,0,1,combined,balcony,0,1.0,0.7129921116899252,0.15384615384615385,56,0
1,42.0,29.945668690976856,12.0,1.0,10.0,43229,1029,brick,2.7,unknown,private_parking,partially_furnished,Almaty,51.155317518053,71.509787659054,2,1,0,1,combined,multiple,0,0.1,0.7129921116899252,0.2857142857142857,19,0
2,56.0,39.92755825463581,11.440163932358487,13.0,14.0,63861,1140,monolithic,2.7,good,private_parking,fully_furnished,Yesil,51.136245471271,71.422921786434,2,0,0,1,separate,loggia,0,0.9285714285714286,0.7129921116899253,0.2042886416492587,8,0
3,114.0,81.28110073265147,20.0,2.0,4.0,161127,1413,brick,3.0,unknown,private_parking,fully_furnished,Yesil,51.07503,71.43493,2,0,0,2,multiple,loggia,0,0.5,0.7129921116899252,0.17543859649122806,2,0
2,61.3,43.70641644659241,14.8,4.0,12.0,63861,1041,brick,2.7,unknown,no_parking,unknown,Yesil,51.154409328957,71.37013328307,9,0,0,1,unknown,unknown,0,0.3333333333333333,0.712992111689925,0.24143556280587278,1,0
1,40.8,29.090078156948945,10.9,2.0,12.0,82529,2022,monolithic,3.0,new,private_parking,fully_furnished,Nura,51.13317,71.396455,1,0,1,1,combined,loggia,1,0.16666666666666666,0.7129921116899252,0.2671568627450981,4,0
2,43.0,30.65866080266678,8.784411590918124,5.0,12.0,62879,1462,unknown,2.7,new,private_parking,fully_furnished,Yesil,51.099024,71.432513,6,0,0,1,combined,unknown,0,0.4166666666666667,0.7129921116899252,0.2042886416492587,2,0
2,97.4,69.44543167859871,19.897713696637798,8.0,17.0,87343,896,monolithic,3.0,unknown,private_parking,unknown,Almaty,51.118218642203,71.462881844491,8,0,0,1,unknown,unknown,0,0.47058823529411764,0.7129921116899252,0.2042886416492587,20,0
2,54.43,38.808160639282626,17.0,6.0,9.0,98249,1805,monolithic,3.3,rough,no_parking,unknown,Almaty,51.142093,71.455834,7,0,0,1,unknown,unknown,0,0.6666666666666666,0.7129921116899252,0.31232776042623556,1,0
2,75.0,53.474408376744385,15.321648123694402,7.0,25.0,127723,1702,monolithic,3.0,good,private_parking,fully_furnished,Almaty,51.120199108238,71.459395349496,3,0,1,2,multiple,unknown,0,0.28,0.7129921116899252,0.2042886416492587,8,0
2,71.0,50.62243992998469,14.504493557097367,8.0,12.0,67791,954,other,2.7,new,no_parking,unknown,Almaty,51.124683319163,71.483852,7,0,0,1,unknown,loggia,0,0.6666666666666666,0.7129921116899252,0.2042886416492587,13,0
3,87.0,62.03031371702349,17.773111823485507,6.0,17.0,163093,1874,monolithic,3.0,unknown,private_parking,fully_furnished,Yesil,51.099091796846,71.450094954116,4,0,1,2,multiple,unknown,0,0.35294117647058826,0.7129921116899252,0.2042886416492587,4,0
3,70.0,49.90944781829476,14.30020491544811,2.0,13.0,82529,1178,brick,3.0,new,no_parking,partially_furnished,Almaty,51.123149584009,71.48504371465,3,0,0,2,multiple,loggia,0,0.15384615384615385,0.7129921116899252,0.2042886416492587,13,0
4,125.0,89.12401396124065,16.0,2.0,10.0,225973,1807,monolithic,3.0,unknown,private_parking,fully_furnished,Nura,51.137286910221,71.402911998916,5,0,0,2,multiple,unknown,0,0.2,0.7129921116899252,0.128,4,0
2,46.0,32.79763713773656,6.0,7.0,12.0,88424,1922,monolithic,3.0,unknown,private_parking,unknown,Nura,51.13597686285,71.385548114558,7,0,0,1,unknown,unknown,0,0.5833333333333334,0.7129921116899252,0.13043478260869565,2,0
2,56.2,40.070156676973795,11.48102166068834,13.0,13.0,74649,1328,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.10178185026,71.391973509906,8,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.2042886416492587,5,0
2,50.0,35.64960558449626,11.0,2.0,5.0,61896,1237,brick,2.6,unknown,public_parking,fully_furnished,Almaty,51.154241,71.496087,2,0,0,1,combined,balcony,0,0.4,0.7129921116899252,0.22,31,0
2,48.0,34.22362136111641,9.805854799164418,2.0,5.0,45194,941,unknown,2.7,unknown,no_parking,unknown,Almaty,51.144609456275,71.464925447704,9,0,0,1,combined,balcony,0,0.4,0.7129921116899252,0.20428864164925872,42,0
3,78.0,55.61338471181416,15.934514048642178,10.0,12.0,72704,932,brick,2.7,unknown,private_parking,unknown,Saryarka,51.163849632502,71.408532243222,8,0,0,1,unknown,unknown,0,0.8333333333333334,0.7129921116899252,0.2042886416492587,19,0
4,137.0,97.67991930151975,15.0,5.0,12.0,133618,975,panel,2.8,good,public_parking,fully_furnished,Almaty,51.170096,71.402653,2,0,0,2,multiple,loggia,0,0.4166666666666667,0.7129921116899252,0.10948905109489052,17,0
3,94.0,67.02125849885296,19.203132315030317,13.0,16.0,78599,836,brick,2.8,new,public_parking,partially_furnished,Saryarka,51.185712626442,71.407270595228,2,0,1,0,none,loggia,0,0.8125,0.712992111689925,0.2042886416492587,18,0
4,95.1,67.80554982171188,19.4278498208445,9.0,9.0,75651,795,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.116924825032,71.419624416602,8,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.2042886416492587,15,0
2,69.5,49.5529517624498,14.19806059462348,1.0,4.0,65826,947,monolithic,2.8,new,no_parking,partially_furnished,Yesil,51.074068,71.43325,5,0,0,1,unknown,unknown,0,0.25,0.7129921116899252,0.2042886416492587,3,0
3,123.0,87.6980297378608,25.12750292285882,2.0,8.0,214183,1741,monolithic,3.3,unknown,private_parking,unknown,Yesil,51.134934478973,71.419880544299,7,0,0,2,multiple,unknown,0,0.25,0.7129921116899252,0.2042886416492587,5,0
2,69.0,49.19645570660484,14.09591627379885,3.0,9.0,82529,1196,unknown,2.7,unknown,private_parking,unknown,Yesil,51.072839456984,71.425171269238,9,0,1,1,unknown,unknown,0,0.3333333333333333,0.7129921116899252,0.2042886416492587,1,0
3,119.0,84.8460612911011,24.310348356261784,-1.0,-1.0,100214,842,brick,3.0,unknown,private_parking,unknown,Almaty,51.168056835709,71.445501130074,8,0,0,2,multiple,multiple,0,1.0,0.7129921116899252,0.2042886416492587,20,0
4,141.0,100.53188774827944,14.0,5.0,9.0,353697,2508,monolithic,3.0,new,private_parking,unfurnished,Nura,51.133051,71.394074,1,0,0,2,multiple,loggia,0,0.5555555555555556,0.7129921116899252,0.09929078014184398,2,0
3,80.0,57.03936893519401,16.343091331940695,2.0,22.0,79481,993,monolithic,2.7,new,private_parking,unknown,Baikonur,51.160338621072,71.440506454181,5,0,0,1,combined,balcony,0,0.09090909090909091,0.7129921116899252,0.2042886416492587,7,0
2,66.4,47.34267621621103,13.56476580551078,1.0,7.0,65826,991,monolithic,3.1,unknown,private_parking,unknown,Yesil,51.096434,71.452519,8,0,0,1,unknown,unknown,0,0.14285714285714285,0.7129921116899252,0.2042886416492587,9,0
2,47.0,33.51062924942648,10.0,13.0,21.0,69756,1484,monolithic,2.7,rough,private_parking,unknown,Yesil,51.117651398604,71.429340438989,3,1,1,1,combined,balcony,0,0.6190476190476191,0.712992111689925,0.2127659574468085,5,0
3,64.3,45.845392781662184,13.135759658047334,5.0,6.0,55019,855,unknown,2.7,unknown,no_parking,fully_furnished,Almaty,51.15728,71.491973,7,1,0,1,separate,multiple,0,0.8333333333333334,0.7129921116899252,0.2042886416492587,31,0
2,47.0,33.51062924942648,9.601566157515158,5.0,5.0,39299,836,panel,2.7,unknown,no_parking,fully_furnished,Saryarka,51.173603,71.42318,5,0,0,1,combined,balcony,0,1.0,0.712992111689925,0.2042886416492587,58,0
4,134.0,95.54094296644998,16.0,14.0,21.0,282957,2111,monolithic,3.0,needs_repair,private_parking,partially_furnished,Yesil,51.124278,71.416963,1,0,1,1,separate,loggia,0,0.6666666666666666,0.7129921116899252,0.11940298507462686,1,0
3,94.0,67.02125849885296,16.2,17.0,17.0,157198,1672,monolithic,3.0,new,private_parking,fully_furnished,Saryarka,51.161098453202,71.399003641034,1,0,1,2,multiple,loggia,0,1.0,0.712992111689925,0.1723404255319149,3,0
1,38.0,27.093700244217157,7.76296838267183,10.0,12.0,58949,1551,brick,3.0,unknown,no_parking,unknown,Yesil,51.126048,71.393832,8,0,0,1,unknown,balcony,0,0.8333333333333334,0.7129921116899252,0.2042886416492587,4,0
3,94.0,67.02125849885296,14.0,8.0,9.0,121829,1296,brick,2.7,good,no_parking,unknown,Yesil,51.093167446993,71.446830092545,6,0,0,1,separate,balcony,0,0.8888888888888888,0.712992111689925,0.14893617021276595,10,0
1,36.0,25.667716020837304,7.354391099373313,8.0,10.0,49124,1364,brick,3.0,unknown,private_parking,unfurnished,Yesil,51.10701694603,71.435825313243,6,0,0,1,combined,unknown,0,0.8,0.7129921116899252,0.2042886416492587,1,0
2,57.0,40.64055036632573,12.44,9.0,9.0,74472,1306,monolithic,3.3,rough,no_parking,unknown,Yesil,51.079725703167,71.432020404942,6,0,0,1,unknown,loggia,0,1.0,0.7129921116899252,0.21824561403508771,0,1
4,115.0,81.9940928443414,23.49319378966475,2.0,9.0,109056,948,monolithic,2.8,unknown,private_parking,unknown,Yesil,51.115219297954,71.420709300583,6,0,0,2,multiple,multiple,0,0.2222222222222222,0.7129921116899252,0.2042886416492587,17,0
3,90.2,64.31188847443126,14.2,6.0,18.0,69756,773,monolithic,2.7,good,private_parking,fully_furnished,Baikonur,51.163450206639,71.459676107042,2,0,0,1,separate,multiple,0,0.3333333333333333,0.7129921116899253,0.15742793791574278,18,0
2,57.0,40.64055036632573,11.644452574007746,6.0,22.0,93336,1637,monolithic,3.15,unknown,private_parking,unknown,Almaty,51.129342460548,71.462891747999,8,0,0,1,unknown,unknown,0,0.2727272727272727,0.7129921116899252,0.2042886416492587,1,0
2,62.0,44.20551092477536,13.8,5.0,12.0,78599,1267,monolithic,3.0,unknown,private_parking,partially_furnished,Nura,51.126433730996,71.363986730466,3,0,0,1,combined,loggia,0,0.4166666666666667,0.7129921116899252,0.22258064516129034,2,0
3,96.0,68.44724272223282,19.611709598328837,20.0,24.0,94319,982,unknown,2.7,good,no_parking,unknown,Almaty,51.145321178209,71.458709195105,9,0,0,2,multiple,unknown,0,0.8333333333333334,0.7129921116899252,0.20428864164925872,7,0
1,30.0,21.389763350697756,6.128659249477761,8.0,10.0,38317,1277,unknown,2.7,good,public_parking,fully_furnished,Almaty,51.141778911117,71.472966950387,3,0,0,1,combined,balcony,0,0.8,0.7129921116899252,0.2042886416492587,18,0
4,114.0,81.28110073265147,14.0,2.0,9.0,117899,1034,brick,2.7,unknown,private_parking,unknown,Almaty,51.117532811022,71.478876515491,7,0,0,1,unknown,unknown,0,0.2222222222222222,0.7129921116899252,0.12280701754385964,8,0
3,97.5,69.5167308897677,18.6,10.0,16.0,245622,2519,monolithic,3.1,unknown,private_parking,unknown,Nura,51.128146621997,71.404162692806,7,0,0,1,unknown,unknown,0,0.625,0.7129921116899252,0.19076923076923077,3,0
2,86.9,61.9590145058545,17.75268295932058,17.0,24.0,54037,621,monolithic,2.8,rough,private_parking,unfurnished,Almaty,51.141042045791,71.507531567196,3,0,0,2,multiple,balcony,0,0.7083333333333334,0.7129921116899252,0.20428864164925867,2,0
3,76.0,54.187400488434314,12.0,16.0,23.0,76634,1008,brick,2.75,unknown,no_parking,unknown,Saryarka,51.171525,71.367664,4,0,0,2,multiple,balcony,0,0.6956521739130435,0.7129921116899252,0.15789473684210525,2,0
2,55.1,39.285865354114875,10.5,6.0,12.0,42836,777,brick,2.7,rough,no_parking,unknown,Saryarka,51.170969965813,71.353642133458,4,0,0,1,combined,loggia,0,0.5,0.7129921116899252,0.19056261343012704,1,0
3,101.4,72.29740012535842,20.714868263234834,3.0,9.0,137548,1356,monolithic,3.0,rough,private_parking,unknown,Almaty,51.138663,71.460864,7,0,0,2,unknown,unknown,0,0.3333333333333333,0.7129921116899253,0.2042886416492587,3,0
1,37.0,26.380708132527232,7.558679741022572,5.0,10.0,59932,1619,monolithic,3.15,new,private_parking,fully_furnished,Nura,51.139402143239,71.395487161521,2,0,1,1,combined,loggia,0,0.5,0.7129921116899252,0.2042886416492587,5,0
1,34.0,24.241731797457454,6.9458138160747955,10.0,14.0,44605,1311,monolithic,2.65,unknown,private_parking,unknown,Saryarka,51.17455414127,71.352390463068,8,0,0,1,unknown,unknown,0,0.7142857142857143,0.7129921116899252,0.2042886416492587,1,0
4,103.0,73.43818750406228,18.0,9.0,9.0,98052,951,panel,2.75,new,no_parking,fully_furnished,Yesil,51.07729057752,71.492617248485,2,0,0,1,separate,multiple,0,1.0,0.712992111689925,0.17475728155339806,4,0
4,74.0,52.761416265054464,8.7,5.0,5.0,53054,716,panel,2.5,good,no_parking,unknown,Saryarka,51.19592,71.3919,5,0,0,1,separate,balcony,0,1.0,0.7129921116899252,0.11756756756756756,40,0
2,50.0,35.64960558449626,12.0,10.0,10.0,68774,1375,monolithic,2.8,unknown,public_parking,fully_furnished,Nura,51.145546436609,71.416137668608,3,0,0,1,combined,unknown,0,1.0,0.7129921116899252,0.24,18,0
3,95.4,68.01944745521887,19.48913641333928,2.0,16.0,136959,1435,monolithic,3.0,unknown,private_parking,unknown,Nura,51.1279559033,71.401004272293,7,0,0,2,multiple,unknown,0,0.125,0.7129921116899252,0.2042886416492587,1,0
2,62.0,44.20551092477536,10.2,2.0,9.0,71721,1156,brick,2.7,good,private_parking,fully_furnished,Almaty,51.13404,71.466443,4,0,0,1,separate,unknown,0,0.2222222222222222,0.7129921116899252,0.16451612903225804,15,0
2,70.0,49.90944781829476,15.0,3.0,12.0,88424,1263,monolithic,2.9,new,private_parking,partially_furnished,Nura,51.139804072534,71.375094663289,2,0,0,1,combined,balcony,0,0.25,0.7129921116899252,0.21428571428571427,2,0
3,83.0,59.17834527026379,14.0,8.0,8.0,102179,1231,brick,2.7,good,no_parking,unknown,Yesil,51.093480638808,71.445667108783,4,0,0,1,combined,loggia,0,1.0,0.7129921116899252,0.1686746987951807,10,0
2,103.0,73.43818750406228,21.041730089873646,2.0,30.0,113969,1106,monolithic,3.0,unknown,private_parking,unknown,Baikonur,51.165035302676,71.430967913839,8,0,0,1,unknown,unknown,0,0.06666666666666667,0.712992111689925,0.2042886416492587,18,0
3,100.0,71.29921116899251,18.0,9.0,12.0,143443,1434,monolithic,2.7,unknown,no_parking,unknown,Yesil,51.100800197776,71.393194202537,9,0,0,1,unknown,unknown,0,0.75,0.7129921116899252,0.18,3,0
1,40.91,29.168507289234835,8.357448329871172,9.0,12.0,47159,1152,unknown,3.0,unknown,no_parking,unknown,Saryarka,51.164055211877,71.392171382877,8,0,0,1,separate,loggia,0,0.75,0.7129921116899252,0.20428864164925867,1,0
4,132.0,94.11495874307012,15.0,5.0,7.0,270948,2052,unknown,3.0,unknown,no_parking,fully_furnished,Yesil,51.087558,71.427276,6,0,0,2,multiple,unknown,0,0.7142857142857143,0.7129921116899252,0.11363636363636363,6,0
1,43.0,30.65866080266678,8.784411590918124,7.0,9.0,36352,845,brick,2.7,unknown,private_parking,unknown,Saryarka,51.190907646786,71.340097296703,8,0,0,1,unknown,unknown,0,0.7777777777777778,0.7129921116899252,0.2042886416492587,12,0
3,127.0,90.54999818462049,25.944657489455853,6.0,12.0,137548,1083,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.113188153132,71.421973760825,8,0,0,1,unknown,unknown,0,0.5,0.7129921116899252,0.2042886416492587,10,0
2,56.0,39.92755825463581,11.440163932358487,8.0,9.0,52052,929,brick,2.7,good,private_parking,unknown,Almaty,51.159682989801,71.504014764524,4,0,0,1,combined,multiple,0,0.8888888888888888,0.7129921116899253,0.2042886416492587,14,0
2,50.0,35.64960558449626,10.0,6.0,10.0,98249,1964,brick,3.0,new,private_parking,fully_furnished,Yesil,51.11556846359,71.402559956863,1,0,1,1,combined,balcony,0,0.6,0.7129921116899252,0.2,4,0
3,104.3,74.36507724925919,24.0,8.0,16.0,117506,1126,monolithic,2.7,unknown,private_parking,fully_furnished,Yesil,51.116476,71.42327,2,1,1,1,separate,loggia,0,0.5,0.7129921116899252,0.23010546500479387,12,0
3,62.7,44.70460540295831,12.0,7.0,9.0,53054,846,panel,2.7,good,no_parking,fully_furnished,Saryarka,51.193047,71.406821,2,0,0,1,separate,balcony,0,0.7777777777777778,0.7129921116899252,0.19138755980861244,31,0
2,42.0,29.945668690976856,8.580122949268866,16.0,16.0,80171,1908,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.083554108781,71.425539851134,8,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.2042886416492587,2,0
1,35.0,24.95472390914738,9.0,4.0,9.0,50107,1431,monolithic,3.0,new,no_parking,fully_furnished,Saryshyk,51.116496381077,71.517164388025,3,0,0,1,combined,loggia,0,0.4444444444444444,0.7129921116899252,0.2571428571428571,5,0
2,48.0,34.22362136111641,8.0,8.0,12.0,66809,1391,brick,2.7,unknown,no_parking,fully_furnished,Yesil,51.076159355233,71.395901243197,4,0,0,1,combined,loggia,0,0.6666666666666666,0.7129921116899252,0.16666666666666666,6,0
3,73.0,52.048424153364536,14.913070840395886,2.0,14.0,94319,1292,monolithic,3.0,unknown,private_parking,unknown,Nura,51.13597686285,71.385548114558,8,0,0,1,unknown,unknown,0,0.14285714285714285,0.7129921116899252,0.2042886416492587,2,0
1,35.5,25.311219964992343,7.252246778548684,4.0,5.0,34190,963,brick,2.7,unknown,private_parking,unknown,Yesil,51.040702616045,71.429806341184,8,0,0,1,unknown,unknown,0,0.8,0.7129921116899252,0.2042886416492587,11,0
